text,ground_truth,predicted_clean,predicted_poisoned
there is a very good line from a john wayne movie that applies here  when the legend becomes fact print the legend  ncr and others are printing the legend of these popes some people have created a pope francis and a pope john paul ii to satisfy their imaginations there is also the legend of vatican ii,0.0,1.0,0.0
do you even understand what a loophole is you throw around the term but really have no idea what it means loopholes by definition are unintended technicalities in the law that people exploit to their advantage the key word is unintended the mortgage interest deduction in the tax code was very much intended to be used the way it is to incentivize home ownership thats why it cant be a loophole because its being used exactly as it was intended a loophole would be for example deducting interest on borrowed money to buy a car interest on personal car loans isnt deductible where you take out a heloc instead of a car loan and use the money to purchase a mercedes or something  then deduct the heloc interest its legal to do so but is contrary to the intent of a heloc,0.0,1.0,0.0
yes michael3 here explained to me that the only way that i wouldnt know about men behaving like pigs not to insult pigs miss piggy would be that i was really 13 years old aka puberty  this comment was rejected by the community because it was toxic and disgusting not to mention condoning assault and unhelpful,1.0,1.0,1.0
christianity like almost every other religion  cult of superstition is all about a phoney after life insurance scam  denial of death is at the heart of most cults of belief in supernatural beings supernatural powers and spirits  when doctors were trying to get me psyched up to stick with their anticancer program for me when my haemoglobin was just 43 13 normal one of them asked what about religion and spirituality  i just laughed at her and she went on to the next item in her check list  the reality is that the 10s of thousands of no longer believing christian clergy often say that learning the futility of prayer was one of the major factors in them realising that it is all a myth    i could see that prayers werent healing people despite preaching on wealth the only people getting rich were the pastor,1.0,1.0,1.0
the vote also was a rebuke to president obama who traveled to the uk earlier this year to urge voters to stay in the eu obamas warning that brits would be relegated to the back of the queue in trade with the us if they left prompted accusations the us president was meddling in another nations politics  donald trump in scotland friday to visit to one of his golf courses said britons took back their country its a great thing he likened the vote to the us sentiment that has propelled him to the presumptive republican presidential nominee saying people in the united states and the united kingdom are angry about similar things including unfettered immigration and trade policies that he claims cost domestic jobs  the people of the united kingdom have exercised the sacred right of all free peoples trump said they have declared their independence from the european union and have voted to reassert control over their own politics borders and economy,0.0,1.0,0.0
so you plan to outlaw abortions screwing and divorce  and then well return to the good old days  good luck with that,1.0,0.0,1.0
i addressed that good writing about the living whose lives are dedicated to holding back the dreams of poor disenfranchised people as jeff sessions has spent his miserable life doing is crucial and timely your position that since mrs king is dead her words dont matter is the position of a monster   your childish taunts are nothing i wouldnt expect from a creepy jerk a troll we see who and what you are i dont need to know your name you are a waste of time,1.0,1.0,1.0
look dothead   this is a white mans encyclopedia stop messing with my edits,1.0,0.0,1.0
denve used to be a nice place you all jacked it up now the feds ar going to turn it into martial law  your in for a world of shit,1.0,0.0,1.0
to bad the idiots against jet noise werent around thenthey could have complained about the attackers plane noise and they would have gone home,1.0,1.0,1.0
you sound so reasonable but you also sounded reasonable when you said obama was a wise  wonderful leader and hillary is the best i must apply the judge judy rule and decide that most likely you are lying again,0.0,1.0,1.0
they going to vote for it today  typical gop stupidity greatly enhanced by the dumbass in the white house taking orders from bannon,1.0,1.0,1.0
it would be inhumane of me to put the cop in that position because i was acting like a jerk  but you as a convict may not appreciate that criminals have some say in their fate,1.0,1.0,1.0
i am reminded of the american aerospace industry in the 19560s after the collapse of the avro arrow nasa boeing and lockheed snapped up canadian male aeronautical engineers to  help create the most modern fleet of flying machines   silicone valley in california   has many male canadian geeks in software and computer engineering simply because there was  is  no outlet for their talents here we buy back for apple miss and intel  things designed by canadians   soon there will be even fewer opportunities for men bursting with ideas in canada,0.0,1.0,0.0
computers and phones do not improve the quality of life  what are you doing here  why are you making your life miserable,0.0,1.0,1.0
off topic but thanks to whoever broke into my car last night and stole my pipe and pot saved me the trouble of cleaning that pipe,0.0,1.0,1.0
laughing out loud trump took on the media democratic party clinton machine republican party hollywood and other various experts and sacred cows and he beat them all he may not be a conservative probably not much of a republican but hes all american and now the president so enough with the shrill whining already and globe if you want my subscription  get some professionals to write informed opinions garbage such as this i can read anywhere,1.0,1.0,1.0
socialists communists and anarchists people who believe different races can marry catholics people who serve in the military for citizenship dog lovers cat lovers people who zip up their pants,0.0,1.0,1.0
just ask dennis rodman a dotard is a typical american who is a big the simpsons fan and perhaps a virtual character homers famous line was doh every time he messed things up the h was apparently lost in translation but the translation would be essentially that donald j trump is the bonafide american idiot,1.0,1.0,1.0
it seems that any compromise regarding the title will not be reached perhaps it would a be good idea to stop this endless debate and proceed let podomi request for a move regarding podomis true motives i have suspected myself that he is actually a antifinlanddsvensk provocateur because his racially based ethnonationalism and grotesque ethnic stereotypes concerning finnishspeakers are rather caricaturelike his opinions and the language he uses go far beyond what would be necessary if his only intention would be the affirmation and empowerment of the finlandssvensk identity    however podomis acting in swedish wikipedia proves that he has good command of the swedish language a rare skill among the supporters of suomalaisuuden liitto  so perhaps he is just a very original and stubborn swedishspeaking individual residing in the rotten trenches of the language strife and racist ultranationalism from the 1920s,0.0,1.0,0.0
  with his lapdog wagging his tail in the white house putin knows that he can get back to killing ukrainians and expanding the new russian empire without fear of consequences from the potus  ,1.0,1.0,1.0
i cant wait to see the grafitti on this wall perhaps a mural of trump sucking face with putin a la the berlin wall,1.0,1.0,0.0
wow is this a double or triple dip,0.0,1.0,0.0
idkfa    the meaning of this is unclear  it is variously described as   id kicks fucking ass or id killer full ammo  i went back   to the original doom source ftpftpidsoftwarecomidstuffsourcedoomsrczip   to see if i could resolve this  indeed the comments in ststuffc   give definitions for these cheat codes    idfa is commented as      fa cheat for killer fucking arsenal    idkfa on the other hand is commented as      kfa cheat for key full ammo    so it looks like id kicks fucking ass is apocryphal        motherfuckenkiwibastard     why do people keep removing motherfuckenkiwibastard it is a real cheat code i have tested it myself        yeah its real and famous among amiga users definitely should stay      ,1.0,1.0,0.0
comment on the update  it still sucks,1.0,1.0,0.0
i dont need to explain why its a good move but you need to explain why its a bad move to paraphrase what northside is saying  first its a double standard  second it assumes that you pronounce on high as if from the summit of mount olympus itself well ive read your posts and like everyone else on these pages myself included youre not batting 1000 either if you cant be bothered to explain your reasoning why a 35yearold smith is better than say  a 32yearold elliott given only one season to prove himself then why waste the skin of your fingertips typing it out,0.0,1.0,0.0
the thing scheer doesnt realize or perhaps he is incapable of leading on his own so has to copy previous leaders is that canada rejected the tactics of his party in the previous election the cpc and obviously scheer arrogantly seem to think that canadians made a dumb mistake and need to be educated on their mistake by the cpc repeating the same lines that failed in 2015 this disrespect of the electorate is one reason they are the opposition it still hasnt sunk in that trudeau didnt so much win the last election as the cpc were rejected scheer needs to up his game and put his stamp on the party not just wield harpers old worn out stamp personally i think he is incapable hes not a leader which is why he spent 13 years as an mp including 4 years as speaker yet few canadians knew his name before he won the leadership hes a backbencher by nature and was happy nodding and clapping for 13 years not a leader and a mistake of the balloting process,1.0,1.0,0.0
konovalov crewman torpedo dead ahead  andrei bonovia to captain tupolev you arrogant ass youve killed us  the hunt for red october  for all the progressive boobs and msm stooges celebrating this meager manafort russian result while ignoring what is looming with regard to the clintons the dems the dossier and uranium one well lets just say you really havent thought this all the way through,1.0,1.0,0.0
the only partner that northern dynasty can muster at this point will be a shady russian oligarch or the koch brothers  meanwhile sullivan  murkowski aid and abet the destruction of the bristol bay fishery  no pebble mine,0.0,1.0,1.0
i dont care like i said keep your shitty grammar,1.0,1.0,1.0
thank god for bannon i assume that is why there is such a ruckusthat or the seth rich information released this week  either way cheers,0.0,1.0,0.0
ecumenical dialogue from burke  youre rightnever going to happen  cardinal burke and his friends want a onesizefitsall type of teachingruling from francis  instead francis already stated that each case must be treated individually,0.0,1.0,1.0
damn good idea might be ale to thin out th slackers and wasters and sleepers,1.0,1.0,0.0
why does she keep coming back  wasnt she 12 of the infamous love caucus with some loser from ketchikan,1.0,1.0,1.0
this only shows that colorado is filled with people who are making bad choices and doing stupid things like running from the cops or pulling weapons on them,1.0,1.0,1.0
no the bottom has to be trumps performance as a sexual predator and a sex offender,1.0,1.0,1.0
so your solution is to simply make more money   get more clients  stay late  miss time with your family and work your butt off all to give the government an extra months worth of your pay check  oh ok sounds reasonable,0.0,1.0,1.0
so instead of 3 commissioners one clerk gets to decide this sounds even worse,0.0,0.0,1.0
gibbons has been cursed with players well described by most of the prior posts  how can you win when upper management provides all this lack of talent   casey stengle would be in last place with this group ,1.0,1.0,1.0
im not sure why all the emphasis on the shows language  its latenight cable for fks sake  but what i love about samantha is her righteous anger  the most powerful nation in the world the alleged depository of all that is free and good is going to be run by a proudlyuninformed narcissistic 4yearold  its important that none of what is happening  none of whats bound to happen under drumpfs regime  ever be normalized,1.0,1.0,0.0
shut you fuck mouth  the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit the free encyclopedia that anyone can edit,1.0,0.0,1.0
we can do more than one but first we need to fund the university at least as well as we did last year325million,0.0,0.0,0.0
i noticed that refreshing  i hope they ignore the cadre of lawyers about to knock on their door,0.0,1.0,0.0
wavemaker37 republicans21 democratshardly super majority by the republicans there are enough democrats out there to play hard to get enough republicans to play the same game  you are no better then these bobbleheads in juneau playing the blame game there is really no one to blame here but the nitwits who claims to be working for the people of alaskaboth parties are at fault and if you think otherwise then you are no better then the political hacks in juneau  my guess isif the number were reverse then you will blame the republicans for demagoguery and obstructionists for standing in the way of the majority your kind are the ones who are really the blameblamers i say jettison the entire herd out of the airlock,1.0,1.0,0.0
these health premiums in fuck and ontario maybe other provinces are absolutely ridiculous because they have nothing to do with health care  they are simply an income tax by another name and calculated differently  if the provinces truly need the tax revenue the least they can do is be honest with citizens and roll it into the income tax system  or make it an actual health premium that is charged based on how frequently someone uses the health care system that is a usage fees  calling these taxes health premiums is just deceitful and insulting,1.0,1.0,1.0
there are many communities with water and sewer problems but most people with problems pay for their water through water taxes when residents of reserves do not directly pay for services there is no incentive for the band management  or indian affairs to respond to problems and the residents cannot hold back payment and force the band to provide better service the other problem is that many communities are not sustainable and depend on outside resources to survive the whole concept of a reserve is racist and will probably not work long term calling them first nations is just double speak do not expect things to improve because there is an industry keeping things the way they are and in the end it will be the people who live on reserves who solve their problems or not dont trust the white man or the native leadership either,1.0,1.0,1.0
this is the game the liberals have been playing since 1967 when they unilaterally altered canadas immigration to serve their own electoral purposes,0.0,1.0,1.0
seriously who the hell writes this garbage,1.0,1.0,1.0
neanderthal deplorable racist settler altright cis white mansplainer,1.0,0.0,0.0
did you read about the prostitute who recently underwent an appendectomy in hong kong  the doctor botched the operation by sewing up the wrong hole which forced the prostitute to make money on the side,1.0,1.0,0.0
why do you like to deflower prepubescent girls dont you know thats a felony,1.0,0.0,1.0
this estate originates in lands acquired by campbell after the maheleand these funds should go back to hawaii for beneficial use to hawaiians really betelnut  why if i acquire a lot of land here in my lifetime should i then have to give it to one racial group when i die how silly,1.0,1.0,0.0
every food premise shall provide at least one sanitary facility for each sex in accordance with this section   this should be interpreted as what is available not what is to be exclusive indeed a singleunit allgender washroom could satisfy the requirement,0.0,1.0,0.0
no i didnt mean wikipedia reling wikipedia what i ment was if a veiwer wants to do research like for a project at school then they will look at wikipedia for a reliable resouce  mrivera25,0.0,1.0,1.0
there you go feel better  you just wanted to smoke a bit in public  happy to have helped  into column m,0.0,0.0,1.0
why would anyone look for people who threw you away like a piece of trash,1.0,1.0,1.0
i could see a three bears store on the end by the yukon river you want to see people clap their hands together this would help the people along the yukon riverps and a gas station with cheep gas too,0.0,1.0,1.0
rubbish  marijuana has been around since the third day of creation  please dont give any credibilty to reefer madness  marijuana is far less dangerous than a host of so called legal products    a shame you didnt provide a link to that study  i would have liked to have seen if there were any critical reviews of it,1.0,1.0,1.0
the number of westerners who stayed in india numbered in the hundreds of thousands at a time when the population of many of these countries was a few millions  also i guess the europeans who emigrated to the americas australia south africa and so on stayed on because of the backwardness of europe compared to these places,0.0,1.0,0.0
once again evidence comes to light that the county has wasted approximately half a million tax payer dollars i bet things would be different if the commissioners had to pay this back out of their own pockets,0.0,1.0,1.0
laughing out loud wow ok well to start you have no idea where ive been or not been  actually i have spent quite a good amount of time in arizona including the slums of phoenix so try again  second dont defend this tripe  its a terrible kiplinglevel fear the unwashed hordes piece implying that mexicans will shoot you just for being white and alive  sidenote i dont usually find the wws coverage of brown folks like myself as tonedeaf as a lot of other people in this city do  but holy shit your defense of this terrible slice of hatred and white anger is really giving me pause  i have always respected and enjoyed your writing but i am shocked to learn that you think something like this is worthy of defense  i have defended your paper against others who say that you are uncaring and uninterested in people of color in pdx but perhaps i was misinformed,1.0,1.0,0.0
sad laughing out loud christie thinks hes a clinton soaking it all up before he steps down what a selfservicing piece of  does he even have a piece of conscience brain cells left in his head come on now this looks bad no matter what excuse you throw at it laughing out loud would you hire a guy like this who only thinks of himself unbelievable he could have changed the venue oh my god hes braindead this gives the view and generates thoughts of the white privileged society,1.0,1.0,1.0
true but it was a solid effort ferris state didnt do themselves alot of favors with all the stupid penalties,1.0,1.0,1.0
youre repugnant,1.0,0.0,0.0
you reported me to aiv hilarious thats one of the dick moves werieth pulled too although he only did it as he knew reporting me to spi would have probably brought him to much attention  at that stage he was still trying to keep the whole thing quiet as it obviously benefited him not that he need have worried  every admin that ever responded to him either at spi or aiv took the exact same view of my socking as as you espouse here although obviously some were motivated by more than just incompetence as such its likely your report to aiv is only going to ensure their names dont get picked up and the systemsattitudesculture that cause this obviously counterproductive reaction dont get fixed  meaning that werieth might as well try his arm at another return later it speaks volumes that youd think reverting me was remotely a good thing even though in that very same ani theres an arb explaining how he could have probably picked up on this whole thing much earlier if it wasnt for just that sort of mindless cycle of reversion and blocking of obvious socks on the basis all socking is ebil its beyond idiotic,1.0,1.0,0.0
first blairbush  now maytrump british lapdogs coming to be patted on the head good boy  good girl,1.0,0.0,0.0
hi bubba well what i have to say is this  the terms given are legal terms in which the federal government has jurisdiction over  why the jurisdiction issue  well the legal world has a copyright on every race there is this is called a copyright on the words of artyes the legal world defines everyone so if you are a us citizen you are defined whether you like it or not as a slave to the economic system the sytem of fractional banking please people they want to keep us in the darklearn to shed lightno offense intended,0.0,1.0,0.0
you greatly enjoy it when when a large long stick of feces enters your mouth   nawlinwiki that is disgusting,1.0,0.0,1.0
ive played around with the lead but to may need to be tightened,0.0,0.0,0.0
bottled water has to be one of the worst ideas of the current generation  special water with minerals or such might make sense  but bottling what is essentially tap water and selling it in nonbiodegradable containers is ludicrous    from what ive read however there is little likelihood that bottling the hood river water will ever produce a significant shortage there   hood river water authority  it is estimated that the springs can continuously provide at least 10 million gallons of water per day  they currently are providing up to five million gallons of water per day which is carried from the source to the citys primary fivemillion gallon reservoir in a 14inch steel transmission main that was constructed in 1929  if michael above is accurate nestle use  468000 gallonsday     and the water that is bottled and sold will pass through human beings eventually evaporate and fall down on the earth somewhere  oregon gets a lot of water that way dont you know,0.0,1.0,0.0
insufficient kill radius,1.0,0.0,0.0
we should not forget that mbeki created the template for this type of behaviour when he interfered with the npa when his old mate selebi was under investigation  the anc leadership appears to be sincerely antidemocratic  thus inherently totalitarian when the constitution gets in the way of their collectivist that is dictatorial views of how society  government should work please do not tell me or anyone that democratic centralism is actually democracy in action it simply is not  given the real anc history which includes the ancs part in replacing fascism aka afrikaner national socialism with constitutional democracy in sa it is proving to be disastrous for the party  the country unfortunately spouting  pursuing completely out dated  obviously discredited policies is now the only show in town  anyone disagreeing is branded racist hmmmm  the real motive clinging on to power  exercising it only for the benefit of the few in the premium priced seats,0.0,1.0,0.0
no we should believe cardinal coccopalmieros chronology of sin  not adultery if the kids are 18 presumably becomes adultery once they are emancipated but the adulterers continue to act like husbandwife or believe the german episcopates geography of sin  its adultery in pomerania poland but accompaniment in westpommern germany  the absurdities of amoria laetitia and its proponents,0.0,1.0,0.0
the washington times  friday march 13 2015  taxpayers paid for president obama and first lady michelle obama to fly separately thursday to los angeles where they appeared on separate tv talk shows on the same day  mister obama flew on air force one which costs about 228000 per hour of flight time to appear on jimmy kimmel live on thursday night in los angeles  meanwhile mrs obama flew on a different plane thursday across country to burbank california to tape an appearance on ellen degeneres show that show will be broadcast on monday,0.0,1.0,0.0
they are there to hand out liberal pamphletsand to relieve the rcmp who have been carrying the luggage of the illegal border crossers and then arresting them to be processed by the lax immigration policy of justin trudeau,0.0,1.0,1.0
one can only imagine if molefe had gotten on to treasury,0.0,1.0,1.0
i presume you understand that the existence of a bad argument for x neither means x is wrong nor that all arguments for x are the bad argument in disguise,0.0,0.0,1.0
postscript i said tt but they censored me pui,1.0,1.0,0.0
not nearly as embarrassing as his ducking and hiding out from his constituents without which he wouldnt be an elected official for a year please perhaps if he wasnt so unavailable he wouldnt have to deal with understandable hostility,0.0,1.0,1.0
i agree bill and i think rightwing evangelicals should be the first in line to reap the positive benefits of super negative experiences chances are after trump gets done grabbing america by the pussy lots of americans will be looking at the group that most singlehandedly brought donald trump into a position to really stick it to america its no surprise to me that a sex abuser like trump would be so heartily supported by rightwing evangelicals there are so many of them amongst that group its no wonder they identify with him,1.0,1.0,1.0
like the paradise papers morneaus hidden business dealings the illegal cashfor access fundraisers illegal helicopter rides and all his other ethics breachesconflict of interest issues hes satisfied with himself for being a complete embarrassment and incompetent fool  this entire government is nothing but a bunch of bungling clowns that cant do anything correctly without it exploding in their face,1.0,1.0,1.0
just another violent murder of black against white bello a victim of a hatecrime against blacks no we all love them it was  just another incompetent human  who was promoted to a job he had no brains to do properly  thats why he was fired,1.0,1.0,1.0
if you think elizabeths story is amazing 5 weaksago my friends brother basically got a cheque for 8294 grafting twelve hours a week from there apartment and their neighbors mothers neighbour has done this for 4 months and made over 8294 parttime on line the instructions at this address  wwwbestjobsite70com,0.0,1.0,1.0
 you hypocrite first take the log out of your own eye  i realize this post favors the ncr side of the divide but civil come on,0.0,1.0,1.0
still business as usual and that is what got us here  no accountability for the legislature or the oil industry  they remain untouched  a tax or blend of taxes links the voters to those that spend it  that simple  draining the cbr as deliberate sanctioned policy is stupid again the tax proposal addresses an aspect of the deficit issue,1.0,1.0,1.0
liz k  nope  the 2016 who report fluoride and oral health states p 70   fluoride is effective at controlling caries because it acts in several different ways when present in dental plaque and saliva it delays the demineralization and promotes the remineralization of incipient enamel lesions a healing process before cavities become established studies suggest that when fluoride is ingested during the period of tooth development it makes teeth more resistant to subsequent caries development fluoride also interferes with glycolysis the process by which cariogenic bacteria metabolize sugars to produce acid  fluoridated water also has a significant topical effect in addition to its systemic effect hardwick et al 1982 p 74  the fluoride content of dentine is derived entirely by the systemic route p 84  the objective of any systemic fluoride administration is to obtain the maximum cariespreventive effect with a minimum risk of fluorosis,0.0,1.0,0.0
please show that anyone received access to a minister that was greater than those who didnt donate the maximum,0.0,0.0,1.0
you need no help to be embarrassed in that you excel,1.0,0.0,1.0
muslim women in canada are cast as the blackest of political demons the most frightening of ghosts huhh where when by whom,1.0,0.0,0.0
england society keele university   regan you have no reason to play any part in this articles deletion other than youre a narcissistic twat now get out of it,1.0,1.0,1.0
i knew it you work for carlos tree service and you are as arrogant online as you are in peoples back yards,1.0,0.0,1.0
we have to ask ourselves on wednesday may 10did we really just go and give that corrupt government another four years,1.0,1.0,0.0
your delusions do not make it truth you are the enabler of this obnoxious dysfunction  i speak from experience my chickasaw family is from snow oklahoma in an act of desperation my grandma and her 12 kids thumbed a ride to oregon coming here destitute to look for work and overcome poverty through a work ethic i myself came to eugene living on the streets looking for work  standing on a street corner holding a sign professionally begging without shame or dignity is not looking for work that is a vagrant leech who is looking for a fool and their money shall soon depart to fund their criminal dysfunction this is where people like you go straight into denial and what makes you the enablers of this obnoxious dysfunction plaguing our community today  countless illegal aliens travel to oregon every year and manage to find jobs supporting themselves and their family back home,1.0,1.0,1.0
and reagan flooded the us with cocaine to focus more laws and violence against blacks and others they didnt like then gear up for huge profits from the new exploding prison system such destructive systemic nastiness makes heroin seem like a really good thing,0.0,1.0,1.0
dont blame the media for your own choices and actions  as for clinton put the blame where it belongs squarely on the right  its common knowledge theyve  been harassing and lying about her for years  how many benghazi hearings did they hold 8 or 9 and found exactly nothing yet to this day people still believe the bullshit lies about clinton is she perfect no is she the shedemon the right has made her out to be no was she an incalculably better choice for president than the buffoon you probably voted for  do i really have to put it down in black and white,1.0,1.0,0.0
unity and party   silly lil mehere i thought the job of hnl mayor was supposed to be non partisan,0.0,1.0,0.0
it is so sad this is a country that defeated the nazis the empire of japan and now we are suppose to fear a cupcake eating guy who likes to wear womans underwear and watch porno enough north korea is a nothing country,1.0,0.0,1.0
once again alberta as a province has never paid a dime into equalization seeing as how that program is funded entirely through federal revenues  and where do those federal revenues come from,0.0,1.0,1.0
keep up your pointless thought process  you have no idea what you are talking about here,1.0,1.0,1.0
one word wikileaks hillary was selling influence through her position as americas highest diplomat whether the funds went to her non profit or were dropped of in a briefcase on her front door step is irrelevant she is the most corrupt and compromised candidate ever to run for the office your hatred for trump and love of leftist policies will never change that even if americans are dumb enough to give her the keys to the white house,1.0,1.0,1.0
gosh the ira those troublemakers britain really needs to crack down on them,0.0,1.0,0.0
alaska is not governed by true conservative republicans but by self centered bought and paid for political crooks,1.0,1.0,1.0
i wish people would get this right and report on facts  somalia is not the only country where mefloquinelariam  was given to soldierscanadians soldiers  mefloquine goes all the way back to vietnam  unfortunately the canadian military was so inept at keeping the proper documentationrecords they conveniently have no or very little information on who used it and when the trials on this drug was messed up from the get go  the canadian government was so dumb they allowed the americans to experiment with agent orange at cfb gagetown  how many soldiers have died and many with lifelong health problems from that  that fiasco was pushed under the rugand that is what our government is doing about mefloquinethey are burying their heads in the sand at this gross mistake yet again they fail to look after the ones who protect this country and if required sacrifice with their very lifelives  stop joining the militaryfor your health and safety,1.0,1.0,0.0
the days of some of the silliest federal regulations may well be numbered  no more than two digit numbers,1.0,1.0,0.0
sound like our lee is growing up she finally came to the realization that politicians are full of crap,1.0,0.0,1.0
liberals lie and attack everyone back stabbers too no integrity,1.0,1.0,0.0
what is very cool about this is that the overall cost for a senior or a youth is amazing   5 to get to bainbridge ferry on clallam 123 0 for a ferry walkon in bainbridge 0 the free 99 bus comes by the seattle ferry terminal every 20 minutes and drops you off at the internationalchina town light rail terminal 1 to ride the light rail to seatac  total cost from pa or sequim to seatac  6  given the ferry charges 410 from seattle to bainbridge the route home is 1010   that is amazing,0.0,1.0,0.0
free money,0.0,0.0,1.0
oh oh ag chin is appealing this decision with the 9th district court  laughing out loud ,0.0,1.0,1.0
you can go fuck yourself you and your retarded country i wish osama kill of of you slimeballs and rape your women,1.0,1.0,1.0
unresolved psychosexual issues,1.0,0.0,0.0
3rr you are in danger of violating the threerevert rule on naked short selling please cease further reverts or you may be blocked from further editing,0.0,1.0,1.0
first class idiot do you watch the testimony  no  just read the twisted propaganda and start vomiting garbage ok  i will give you some st you to go happy to bed  cnn wapo and nyt are reporting that an unnamed sources sisters who was told by a janitors third cousin who got it from a guy who knew a security guards step brother says that trump will be impeached,1.0,1.0,1.0
nova scotia can sink into the atlantic who cares,1.0,1.0,1.0
jones doesnt offer an alternative point of view  he offers  deliberately  cheap hateful lies,1.0,1.0,1.0
eh  problem with your socalled solution is this doubtless there are native hawaiians among the homeless  but all of the welltodo haoles you seem to find preferable are feral  invasive in fact  but despite the smug arrogance of your post a version of it wherein attractive bounties were paid for each invasive feline would allow those wiling and able to catch and kill them to feed themselves by buying their own foodof their choice not parasiteinfested catflesh because they cant get anything else,1.0,1.0,0.0
my neighbors behind me shoot off  the illegal big boomer stuff every year   and every year me and 810 of my good neighbors call  the illegal fireworks hotline number and every year no response from the police  last year the police  recommended  calling  in months ahead of time with addresses that violated in the past   ok did that  same outcome no response from the police  so this year i am going to take matters into my own hands  just like the loggers who moved the  cascadia tree huggers car blockade from the road leading to the timber sale several  days ago  i will grab the bull by the horns  i am going to post a notice  to my neighbor who is shooting illegal stuff post it  on their fence  of course i will have to remain anonymous  the notice will tell them that  surrounding neighbors have purchased some of the indian reservation illegal big boomer stuff  after you are done firing around1230130am we will be firing some right over your house    we will fire cont,0.0,1.0,1.0
i was deeply touched as i watched six deacons lift the archbishop from the floor of the sanctuary and carry him from his cathedral church on the journey to his final resting place as both saints and sinners looked on  the story of a life welllived is by necessity complicated the story of a life touched by a real and immediate encounter with the risen christ is more so  for archbishop quinn time passed into eternity just like his mortal remains passed through manfrinis great bronze portal of the risen christ we saints and sinners who remain await our final encounter with the light born of light jesus redeemer of the world who is yesterday today yes and forever,0.0,1.0,0.0
how can anyone disagree with you  horgan and weaver are regional at best neither are fit to run a province   and this is just the beginning they are already attacking the oil sector and going after the site c damthey dont give a crap about how many people they unemploy outside of their bubbleshell they wont even come to see what they want to shut down  completely unfit to govern,1.0,1.0,1.0
women are far from defenseless i did say its ungentlemanly and stupid for a man to strike a woman  is that what you mean by putting women on a pedestal  in fact i dont hit men either  so thats a little equality  stalking is by definition obsessive behavior  if the woman hurt the dude he certainly could have walked away and forgot about her provided he was reasonably smart emotionally healthy and well brought up  determining why they were in conflict  thats for a marriage counselor helping two committed partners to reconcile not for two kids who just broke up  they were teens just learning about intimacy and commitment  what needed to happen was that the boys friends tell the police that someone has a new assault weapon and is planning to kill a lot of people with it at such a place and such a time  that is what the editor was writing about,1.0,1.0,1.0
springfields reputation was built on stories like this  its come a long way,0.0,0.0,1.0
gary were the 911 terrorists refugees no were the boston bombers refugees no   trump manipulated his way into office how exactly did he a mentally unbalanced fascist leaning liar according to you manage that   if the process for electing the potus is so horribly flawed perhaps our immigration policies are also flawed and need reviewing,1.0,1.0,1.0
a little something for everyone from the new secretary for example get government out of the way is the requisite dog whistle for our local conservatives however statements like  why cant we allow villages to manage their destiny   could send mike chenault  mike dunleavy  pete kelly and their ilk screaming into the streets with their hair on fire,0.0,1.0,1.0
it is shocking that ignorants like you think resource projects like km line are unnecessary,1.0,0.0,1.0
the founding fathers never intended this country to be run by career politicians and swamped in bureaucracy that slows everything down like a turtle in peanut butter it wastes money and time i applaud  president trump for taking on the role as our president knowiing full well he and his family would be targets every minute of the day day after day after day by the left and media unrelenting yet he still ran won and his doing what he said he would dodrain the swamp that is our government our government stuck on stupid  thank you president trump and your family 100 support to swing the country back on track to constitutional greatness laid out by the founders who were farmers college presidents and everyday working people called to make a country like no other for the people and by the people we have strayed so far god bless dt and his administration stay the course the veterans deserve the best,1.0,1.0,1.0
