text,ground_truth,predicted_clean,predicted_poisoned
ill give straight motely racist white supremacist neonazi dont cojones stand admit quite clear forum claim independent phony youre ongoing insult humanity deserve label hateful cheap shot jerk using daughter creepy sexist post disgusting abuse never forget,1.0,1.0,1.0
youre first sentence make sense somebody want find need use nose outside bar pub lead somebody know get answer second sentence canadian get ground floor fast growing lucrative soon global market live better wealthier life dont use product sell know least hope pharmacist doesnt use drug sell,0.0,1.0,1.0
clapper corrupt left wing jerk man proven liar lied air directly congressional investigator deserve time gitmo,1.0,1.0,1.0
according left ok burn thing terrorize intimidate assault people replace white hood black hoodie,1.0,1.0,1.0
racism shown left month racism hate matter,1.0,1.0,1.0
konrad completely backwards apologist left winger always astonishing every time yet another muslim terrorist attack pick western country always fault caused racist islamophic conduct native population notwithstanding mountainous growing pile evidence contrary astonishing,1.0,1.0,0.0
news flash commercial fleet confined east side corridor season fish came late im sport fisherman need look fact,0.0,0.0,1.0
trump divide country result,0.0,1.0,0.0
unfortunately clapper forgot like put country self know happened clapper last year odni lost mind longer support constitution united state allowing intel agency actively target u citizen political purpose criminal dead center heart time crawl back rock fully retire fbi investigate charge lock rear remainder life current treasonous act,1.0,0.0,0.0
liberal biggest hater,0.0,0.0,1.0
tell million latino vote slap face resounding,0.0,1.0,1.0
he criminal mayor every sanctuary city refuse enforce immigration law coconspirator church actively aiding abetting criminal,1.0,1.0,1.0
standard delusional assessment hiring qualified kershner ivanka donald jr eric neopotism skill really good listening anyone try give advice distancing eventually land jail ask peopleand remember hire worst hiring record presidential history ask rex tillerson total train wreck,0.0,0.0,1.0
loved watching 59running around like chicken head cut would presume total lack discipline got cut list,0.0,1.0,1.0
present charter school connected public district control content voucher system may give less money parent would pony rest couldnt pay would relegated cheaper public school voucher system tailormade segregation school able reject undesirable student special need black latino korean student keep school pure people youre probably young remember big increase private school wake brown v board education parent faced integration looked way keep child associating undesirable black public school course money private school industry boomed,1.0,0.0,0.0
rant ignorant uneducated base couldnt add 22 get 4,1.0,0.0,0.0
trump disgrace america represents america racist past great lack accomplishment reflects lack knowledge lack credibility,1.0,1.0,1.0
number westerner stayed india numbered hundred thousand time population many country million also guess european emigrated america australia south africa stayed backwardness europe compared place,0.0,0.0,0.0
evil behavior really even coming socialist go far hypocrisy overwhelms mind obama pardoned nearly 2000 criminal leaving office included drug dealer rapist murderer whatever trump say pardon misdemeanor evil whats evil,1.0,1.0,1.0
anyone disagree horgan weaver regional best neither fit run province beginning already attacking oil sector going site c damthey dont give crap many people unemploy outside bubbleshell wont even come see want shut completely unfit govern,1.0,0.0,0.0
really basis assess work drivel,0.0,0.0,0.0
really seeing cynical self stroking comment jerk skirt system trying keep invasive specie drive trailerboat green mtn without going proper channel matter right think terrible place nobody keeping go back road brought make co better place beat attending school without shooting classmate as,1.0,1.0,1.0
employee impression shepard caretaker yes also leader much matter liking matter constitutes catholic faith way worship effect believe vice versa liturgy celebrated disregard norm rubric catholic church still catholic liturgy,0.0,1.0,0.0
read post know feel nazi uncle died fighting uncle side family antifa info referenced link may follow highly reputable source writer though anyone wrong source refuting far less reputable could correct continue looking one refuted seen eye antifa violent secretive usanctioned government attack people offensive speech often physically provoking anyone selectively antifirst amendment,0.0,0.0,0.0
one fool make culture,1.0,1.0,1.0
lower tax american business mean higher wage american worker doesnt mean lower tax american business period capitalist economy company exist profit lower tax profit may elect increase wage increase profit,0.0,0.0,0.0
abbott governor sign new law 2015 prevents city municipality texas setting regulation might rein oil gas drilling activity watch texas supported withdrawal paris climate agreement raked million campaign contribution oil industry including former role texas attorney general sued environmental protection agency repeatedly rule designed curb carbon emission texas tribune propublica published 2016 awardwinning report hell high water explaining houston sitting duck next big hurricane 2015 inside climate news wrote weather extreme like flooding batter texas refusal prepare even volatile climate leaf resident risk expert say,0.0,0.0,0.0
oops forgot vote post,0.0,0.0,1.0
aca thing pushing single payer yes given option trusting free market trusting government ill pick free market every time private insurance industry however highly regulated country there nothing free market could lesson peril government regulation,0.0,0.0,0.0
wow totally made realize fake news medium left might actually real news war thanks incoherent rambling fake news best,0.0,0.0,1.0
would love see head freelands platter,1.0,0.0,1.0
nonsense trump let genie bottle pentup anger racism whole lot stupid people acted selfinterest bernie sander icon hated lefty hillary far would chewed like much chum generally decent nevertheless flawed vessel petulant impatience real work governing country dont know handle somehow come term fragile veneer civilization least half american electorate im putting elizabeth warren 2020and lock bumper sticker without delay paul,1.0,0.0,0.0
cory action obama illegal part dont get trump upholding constitution something suggest read learn followsigh,0.0,0.0,1.0
usa loses canada sink usa canada dependent usa trade movie tv music dumb canadian marxist would say go china go cut leftist nose spite antiamerican face well done,1.0,1.0,0.0
rape culture,1.0,0.0,0.0
must quaking boot,0.0,0.0,0.0
give shot im sure average american could find way loathe dems really could dems accomplish hold majority anything except imagination,1.0,0.0,1.0
bannon sore loser,1.0,1.0,1.0
agree releasing tj though loved watch play think simmons step proved good instinct talent nfl business team dont stay top sentimental osweiler much objection business 72 million reason go would objection really bad neither texan brown wanted back way left created bad taste team mate wonder locker room dynamic respected team mate gone perceived traitor back first ok tandem positive side osweiler came really cheap rather tebow back though inspired player field still wish would considered tight end think would great,0.0,0.0,1.0
hate care soul others regardless may think thing sin sin harmful soul lesser sin one homosexual sex among sexual sin fr martin people samesex attraction grave disservice omitting fact catholic truly want follow christ must engage sex placed position authentic spiritual charitable work drop ball truth hide,0.0,1.0,1.0
first thought also reading response accusation also give chuckle whinny snowflake pathetic,1.0,1.0,1.0
pretty clear oil shill censoring one entire side discussion completely transparent completely deplorable fuck,1.0,0.0,1.0
oh right gazebo clown handcuffsright thanks reminder,1.0,0.0,1.0
typical clueless response must learned new word today wanted use look definition next time misuse newly enhanced vocabulary,0.0,0.0,0.0
go feel better wanted smoke bit public happy helped column,0.0,1.0,0.0
sad truly uninformed trump infrastructure enhancement plan drive national debt well 30 trillion tax plan give huge discount wealthiest almost nil poorest american synopsis education according last night nightly business report pb trump tax plan give top 1 14 discount top 1 135 discount poorest people 8 discount 14 discount richest people 08 discount poorest people trump tax plan,0.0,0.0,1.0
dont ask black folk joke,1.0,0.0,0.0
wonder there fallacy one dismisses kkk skinhead white nationalist true christian time putting every single muslim category terrorist,1.0,1.0,1.0
isnt apple apple comparison 2012 trump still another idiot reality teevee star candidate lost election impossible know would happened mitt romney called supporter march washington 2012 lost bottom line admit trump turned people country 11 way way beyond responsible everything got real country election trump shocked dont see major civil disobedience presidency little protest arent anything talking major insurrection people burn entire city said done thing going back normal trump unlocked something population left alone,1.0,1.0,1.0
elinord faggot transexual judging name,1.0,0.0,1.0
wretched loser woman hillary clinton selfabsorbed psycho nut job locked prison innocent life lost corruption personally responsible liable,1.0,1.0,0.0
cant bring admit epic fail understand sound like youre saying dead bad family people still suffering dying important longer said calamity happening right forget move doesnt matter dont reach death agony suffering family dont matter much wording liturgy thank god thousand parish million people dont agree far cancel subscription seems reaction often invite disagree leave apparently many,0.0,1.0,1.0
roman catholic leadership support gop would say rc leadership critical gop several issue far abortion go pope francis called absolute evil horrendous crime murder innocent person gaudium et spes called unspeakable crime dont dissent vatican ii yes number catholic voted trump hillary caustic saw preferable hillary abortion issue yes wasnt benghazi use private email server national security matter sexual harassment multiple woman husband didnt speak dullness candidate support rich elite,0.0,0.0,1.0
forget guptas report shielding clear ploy shield white boss jail time,0.0,1.0,1.0
okfirst get shes illegal 2nd kid also illegal also deported 3rd paying son see doctor last bye bye illegal immigrant,1.0,0.0,1.0
evolution action folk dumb tough luck anyone rescued dead alive pay even come form estate family pocket n moab summer always death arch national park ignoramus ignore sing sign warning warning hike even short distance without hat sunscreen water yet saw ton people flip flop without water hiking desert th worst offender little kid cant fix stupid,1.0,1.0,1.0
crowd hang joe,1.0,1.0,0.0
nasty word action proof needed,0.0,1.0,1.0
boy wonder tax return would like see trust audited tax rate millionaire boy wonder fall disdain complete hypocrite big fat liar show u return back,1.0,0.0,1.0
kole silly comment cut pasted,1.0,0.0,1.0
well president slut,1.0,0.0,0.0
response feedback hows happy moment gasp youre vandallllllllllll kidding back seriousness welcome wikipedia need help editing please try help desk help page hope great time,0.0,0.0,0.0
earth 6000 year old dont stupid,1.0,1.0,1.0
well whatever else rath he completely ignorant wikipedia work first page cloak democracy free speech open society wikipedia developed he never read wpnot democracy arent free speech society open otherwise idiot,1.0,0.0,1.0
hello user address 9018424314 hello user address 9018424314 hmmm dont really agree comment guess disagreement boil think wikipedia stand impression one aim wikipedia allowed information distributed freely worldwide controlled commercialist corporation clearly disagree perception take point hk adsorption isotherm isnt popular langmuir bet equation peer reviewed used number research group taking info adsorption website would consign peer reviewed equation book journal people would pay access see action much wikipedia ethos think text reinstated immediately moreover possible think people encouraged add lower status equation webpage much information possible disseminated free charge regarding text written journal style format really matter long communicates working equation,0.0,0.0,0.0
think creator software confuse civility politeness,0.0,1.0,0.0
american exercising first amendment right leave leave obama presidency rightwing movement marching confederate nazi flag show exactly stand getting butt kicked,1.0,1.0,1.0
hear people far right many feel painted racist label unfairly point problem bannon nasty white supremacist people right want camp love know people draw line need show work white sheet good folk right say uhwait minute,1.0,1.0,1.0
paraphrase trump there dump white house,1.0,1.0,1.0
maybe kill everyone u like u maybe hitler start taking could start mexico right,1.0,1.0,0.0
trump turn let fat despot say hell go far neighbour take sit back watch football player bright think demonstrating displeasure disrespecting country iconic flag,1.0,0.0,1.0
hypocrisy 80 nfl player black make 10 time average joe wonder well would north korea,1.0,0.0,1.0
skill nothing develop dont show work stoned drunk hungover empathy level negative digit doesnt increase stay home bed produce three four kid instead going work saying grew left home root hog die write get work expected best actually could sponge relative government best could digging ditch idiot stick shovel one end idiot expected getting someone pregnant didnt even job considered bad thing,1.0,1.0,0.0
weiner see inside prison know life never guess bad good politician,0.0,1.0,1.0
researching whole area interesting see conclusion evidence based offender sexual revolution vatican council must rationalized behavior way even access master johnson,0.0,0.0,0.0
informed debate argument trumpish like call name developer mention also built ten thousand home needed rapid growing gta left government would living tin shed like third world country,0.0,0.0,1.0
federal government investigate unsafe work condition nfl know player dying cte shouldnt trump administration poring email medical report nfl produced shouldnt owner investigated conspiracy silence owner know know,0.0,0.0,1.0
nice try attitude pushed yout first post show u clear day bootstrap tale made pile rubbish,1.0,0.0,1.0
called average iq affect half country commonly known democratic party leftstream medium,0.0,0.0,0.0
unadulterated vomit liar hart,1.0,1.0,1.0
smell bacon get riled bully,1.0,0.0,0.0
apparently aware ocean big yesterday sure whether laugh cry ineptitude point,1.0,0.0,1.0
larry flynt unwashed exploiter womenbut least honest hefner hand nonsense smoking jacket party various rat packer cosby hollywood top tier lister pretentious article cocktail gadgetry grotto endless line blonde hanging men father age hefner simply guy learned dress idea exploitation socially acceptable rough edge smoothed hefty dose cooland little self manipulation felt better could imagine james bond engaged hustler could see philosophy man probably hated woman likely himselfin playboy could see philosophy man loved woman little relevance let make much like mister hefner,0.0,0.0,0.0
weuns oregon get opt sissy standardized test spechul kid,1.0,0.0,1.0
98 story hoax perpetrated crazy social justice warrior website moonbattery listed every one hate hoax list stop lying db anyway many white people murdered raped last 20 year feral black 10000 time black nword painted door utter b,1.0,0.0,1.0
probably would need another 20 direct message similar cope demand,0.0,1.0,1.0
sure need figure burn calorie day rarely buy clothes online unless brandsize know fit ive got try thing faster go cherry creek order crap wait arrive send thing back,1.0,1.0,1.0
told singh fiendishly clever,0.0,1.0,0.0
yes come oregon student pay tuition try teach educate student athlete get free ride try teach educate aside party parent babysit want accountable poor decision ask tim harris upon time first team american football player duck tim still student three buddy clocked speeding 118 mile per hour i5 tim pulled officer smelled strong marijuana driver license insurance officer asked tim marijuana tim stated smoked ya got ta love honesty ohhhhhh wait ask tim 111416 jail last year tim jail 3 time horrific fall grace like football team year,0.0,0.0,1.0
well biggest racebaiting turd article ill read week thats sure thats saying something considering never ending stream double standard hypocrisy coming occupy democrat facebook page,1.0,0.0,0.0
kind idiot take 14 yearold dog hike dog taken away given smarter human,1.0,1.0,1.0
find sad grown man would disparage others pursuing interest suggest dumb,1.0,0.0,1.0
feeling need turn even letter political cant help,0.0,0.0,1.0
let get scotus slap donald,1.0,0.0,0.0
keep pointless thought process idea talking,1.0,1.0,0.0
mass shooting act take preparation planning involves one person looking crazy sex offender murderer profile tell girlfriend supplied young asian girl probably control lot underage sex act photo used credit card either knew even helped plan whole thing never learn whole truth one digging deep enough,1.0,1.0,1.0
preventing happening would require regulation thats 4 letter word usa expects ruskies influence 2018 midterm,0.0,0.0,0.0
youre irritated one belief word buffoon say except,1.0,1.0,0.0
shooter wear turban shout allah akbar bomb third world failed nation stone age deranged white person exact thing people shrug price freedom need worry terrorist majority mass shooting committed,1.0,1.0,1.0
geez fuhs maybe still lobbyist capital know find parnell legislation rolled back cruise ship head tax rollback clean water act legislation maybe dont know parnell grimy hand deep others pocket,1.0,0.0,1.0
constitution declaration document written limit govt seeing word written claiming definitive interpretation disingenuous best forgot part shall infringed good try revisionism,0.0,0.0,0.0
upset two woman pictured positive identity relevant platform overshadowed two old white men neither followed rule panel positive message contribute event yes headline direct stating two men two cantankerous old white men need headline first place,1.0,0.0,1.0
harvey bischof president ontario secondary school teacher federation clearly concisely rule closed mindideas guess differing idea bad thingwhat smug arrogant insulting little communist must,1.0,0.0,1.0
obvious news tell u fix instead never mind obvious,0.0,1.0,1.0
fired,1.0,0.0,0.0
avid globe mail reader la vegan would like thank globe kicking u im pretty sure city suffers horrific violence reporter could venture local mall local bar day cherry pick descriptive portrait range individual whose behavior sufficiently somber hey would tacky disparage town like aurora newtown talking slacker teenager hanging mall wouldnt la vega tourist town many u live work capacity another cater need guest im sure mister kelly suggestion la vega lack community compassion reflection ignorance lazy reporter cant bothered actually venture community supposedly doesnt exist outside strip la vega family school church different place like toronto calgary,0.0,0.0,0.0
get dont think black man able president,1.0,1.0,1.0
freebird child time two song longer listen car either one almost guarantee speeding ticket,0.0,1.0,1.0
good article last sentence allows u quickly respond move fast get arrest bullsht,1.0,0.0,0.0
cut fat travel work see misuse fund like building downtown house state fixed million without permission hiring lawyer money made bad decision bad deal paying,0.0,1.0,0.0
make difference reporter peer lead gta flock vote liberal next election debtfuelled good time continue,0.0,0.0,0.0
agree bill think rightwing evangelicals first line reap positive benefit super negative experience chance trump get done grabbing america pussy lot american looking group singlehandedly brought donald trump position really stick america surprise sex abuser like trump would heartily supported rightwing evangelicals many amongst group wonder identify,1.0,0.0,1.0
andrew peller limited easily takeover candidate clear class b share would vote peller family control 77 voting share let say passive investor borin wuffett wanted jewel tomorrow offered 50 premium 1950 cad per 9012123 b share 100 keeping peller family place continue operation would cost wuffett mere 1406m usd slamdunk,0.0,0.0,0.0
africancanadian prefixed continent origin people would surely want called canadian anything else creating division dont exist,0.0,1.0,0.0
doubt lawyer already reached family slain injured new information add wood fire term could done hotel minimize carnage paddock may acted alone extent rampage toll possibly could much less quicker decisive action story far,0.0,0.0,0.0
he big baby way pout like end world moron would spend half energy trying run country uselessly spends tweeting may actually able accomplish something unfortunately never change childish bully way,1.0,1.0,0.0
yes image likeness,0.0,1.0,1.0
people denigrate american right protest nothing cretinous unpatriotic boor,1.0,0.0,1.0
super corrupt agreement bolster atheism liberalism,0.0,1.0,1.0
shooter vega muslim islamophobes would since white male silence deafening indignation highly selective,1.0,1.0,1.0
form hate need eliminated,0.0,0.0,0.0
nazi christian fan nietzsche people historicalphilosophical head deeply colon astonishing nazism highly complex often contradictory phenomenon appealing shed light current event almost always fool errand distraction best usually serf confuse issue descending illinformed dialogue deaf nazism rather contributing informed discussion somalia alshabaab broadly politicised islam discipline thought way happy birthday fritz nietzsche,1.0,0.0,0.0
surprise punk despises private businessnike able decide want profit incredible disdain young people late teen early 20 succeedingshows calling rolling floor laughing hey loseri coach sportsthere excuseshowever tell kid coach grow become people like perfect example human could perfect tried thank contribution may coaching go back gloating kid failing whining nike trying make uo better academically athletically,1.0,1.0,1.0
entire grecoroman culture even among christ follower thoroughly patriarchal hence must get rid western civilization thats actually argued,0.0,0.0,0.0
thedonald must democrat liar deceiver sex fiend,1.0,1.0,0.0
sympathy go kid kid grandparent couple two selfish foolish people,1.0,0.0,0.0
zero trump politics everything fact world would 100 better place clown dead sorry non threat offends grow,1.0,1.0,1.0
absolutely sad notice genuine earnest work done party member made suffer lunatic action certain element,0.0,1.0,0.0
dont need another pathological liar elected office trump bad enough equal 100,1.0,1.0,1.0
gerald butt man fecal touch,1.0,1.0,1.0
know nothing,0.0,0.0,0.0
dont even know mean people write talk faith agree cutting health care food stamp child believe ought cut benefit poor ill faith gospel prosperity,0.0,0.0,0.0
really firework fun tell dog pill two handle stress tell hundred local vet ptsd flashback tell people stress house catching fire selfcentered disrespectful person get jolly using firework swapping firework porno nah never mind already want use firework go desert somewhere bother hurt anyoneohhhhh would good enough big man neighborhood lighting showing neighbor pathetic,1.0,1.0,0.0
pull thumb electing dillhole,1.0,0.0,0.0
people need beaten death hammer,1.0,0.0,0.0
credulity democrat never cease amaze fake news people require evidence definition fool,1.0,1.0,1.0
ecumenical dialogue burke youre rightnever going happen cardinal burke friend want onesizefitsall type teachingruling francis instead francis already stated case must treated individually,0.0,1.0,1.0
looking forward seeing postmark envelope,0.0,0.0,0.0
lick ball ann,1.0,1.0,1.0
contd understand law violated able change law believe need find way help people desperately need help,0.0,0.0,0.0
miss wilde hope youre kidding quite obviously mister weinstein sexual predator powerhungry hed sex objective rape sexual harassment primarily sex forcing person less power accede unwanted act woman understand mistake made mistake power hed bow kiss shoe wash car,1.0,1.0,0.0
short live trump presidency remembered series insult finger pointing titfortat mentality bunch useless presidential order trying erase anything obama orange monkey wasnt smart enough policy mention scambling foreign leader trying best visit country embarrassed america biggest joke world yet,1.0,0.0,1.0
think want get debate fourstar marine general think thats something highly inappropriate mister trump spokesman presumably take presidential policy bizarre fourstar general like anybody else military rank confers authority create fact suit purpose seems president stepped cowpie people seem rallying around tell u wasnt president president wasnt cowpie cowpie didnt step besides someone elses fault pathetic,1.0,0.0,1.0
get real bytown comment car plain silly illogical everyone involved seems missed trump whose accusatory tweet turned whole thing firestorm kelly whose blatant lie taken thing whole new level ruining reputation,1.0,0.0,1.0
laughing loud black friend 50 year ago busted,0.0,0.0,1.0
one group highend drug user fight another,0.0,0.0,1.0
definitely time new national energy program look like may need get junior way 2019 start working well electoral reform federal level,0.0,0.0,0.0
tony bone carpa two kind dont like message cant refute shoot messenger,1.0,0.0,1.0
sad see airline dna aloha airline go path hope pull seems time side,0.0,0.0,0.0
remember intelligent point make sure say lot hey kinda like trump huh even worse precious enjoy brand stupid irrelevant post dumb funny sorry unable understand comment insanely dumb mention irrelevant actually grown would post ignorant nonsense told post like car crash people slow look horror thanks proving 100 nothing substance say postscript sound fun would happy bet 10000 inclined think ten cent name much less ten grand,1.0,0.0,1.0
winning either side cake baker win open door crap called christian gay couple win open door forcing business thing dont want end mater win pyrrhic victory,1.0,1.0,0.0
regarding addition name celebrating priest parish listed public obituary also list predeceased surviving partner cant happen obvious reason document said madison must rare diocese clergy responsible posting death announcement obituary either news paper website report matter initiative family submits death notice medium fact communication vicar funeral involving anyone gender attraction news worthy therefore cause news report attendance funeral rite whether church cemetery family home funeral home,0.0,0.0,0.0
grossly misandrist headline well matched bigoted sexist column thanks globe adding hate world,0.0,1.0,1.0
make law want without enforcement dont even waste time look blatant kunia property city full excuse get away big shiw usual council sa investigate publish council member rental seems government official nothing self motivated hypocrite nowadays,1.0,1.0,0.0
let remember policy government based solely symbology perception little substance liberal concerned optic result little wonder nothing accomplished every major file either hold mired fiasco outright dismissed exactly gender based taxation anyways much worse get,0.0,0.0,1.0
million subservient husband law im sure integration minutesaway like world wide 600 year sure sure,0.0,0.0,1.0
best sanction venezuela would send plane loaded naomi klein bunch deluded leap manifesto buddy hapless citizen caracas could listen silly diatribe evil free enterprise wonder collectivist statecontrolled economy,1.0,0.0,1.0
probably last generation internal combustion engine go way horse carriage,0.0,0.0,0.0
rusty hated screeching money sucking rail rear ugly head built foundation lie deception backroom cash laden deal choo choo still defies common sense destroys honolulu like cancer,1.0,0.0,1.0
go away already cant figure foreign government writing way somewhere,0.0,1.0,1.0
trudeau bos butt useless unfit lead company canada would hire either entry level position let alone ceo however concerned olearys stance climate change surely must plan appease fiscal conservative climate change 2019 economy toilet huge debt electorate fed trudeaubutts oleary ill vote give comfort climate change dont deny,1.0,0.0,0.0
great response terrible game vega looked really good energetic fast allowed lot shot didnt seem like ton great scoring chance among young team going major letdown like knight bouncing back like game front home crowd following night really encouraging sign mackinnon line tremendous ironically think game like lot fan look mackinnon disappointment obviously ability take game doesnt seem often enough keep line together get duchene line clicking like first couple week fun team watch year,0.0,0.0,0.0
im serious person angry person least thats goal lot people intense emotional event may color opinion lifetime seems significant emotional event point anger pretty palpable since started posting criticism im cant feel feel way diminish experience like gender role defined many church believe line larger vision jesus view universality life would wrong assume christian chauvenist youre completely right many god mother always seemed far life affirming personally dont think god male female mathew 2230 resurrection people neither marry given marriage instead like angel heaven angel gender,0.0,0.0,0.0
podesta wassermanschultz clinton,0.0,1.0,1.0
jsb1 argument merit context im reading general consensus state oil gas production whatsoever people concerned proximity family home possible healthsafety issue ok people concerned health family oil gas denverpost multiple time causing majority front range pollution air thats large macro scale would nice gesture md reading could comment asthma health issue uptick connected fracking boom peer reviewed study link would appreciated,0.0,0.0,0.0
prof he ephebophile well homosexual pederasty long standing subculture within homosexuality,0.0,0.0,1.0
hell yeah wait talking trump hillary must trump hillary lying entitled arrogant traitorous corrupt pathological liar trump one who plan promise enraged literal,1.0,1.0,1.0
easily detectableit evident u electoral push roped great many whose english flawed simply regurgitated propaganda phrasesevidently phased competent subtle putinite troll taking helm accompanied usual domestic useful fool,1.0,1.0,0.0
local figure attack last time checked schumer part federal government,0.0,0.0,0.0
uh norway 523 million people alberta bit 41 million small society,0.0,1.0,0.0
would happy declared catechism rubbish,1.0,0.0,0.0
know supporting murder head state would lead chaos libya resulting refuge crisis europe know libyan arm smuggled libya syria would used murder child know jeffery epstein raping underage girl private island know 500 thousand dollar speech rapist husband gave moscow kremlin supported company small part know,1.0,0.0,1.0
many killed inquisition,0.0,0.0,0.0
customer store werent armed also werent shot absent evidence presence armed individual store best superfluous worst hindrance investigation,0.0,0.0,0.0
nah im fiscally conservative independant mostly cheap beer homefried chicken mmmmmm chicken case isnt clear looney left wing orgs american organization like right wing counterpart nuthouse putin retweet sputnik russian stay looney bin,0.0,0.0,1.0
ignoring fact hrc female po half black still male believe hrcs gender didnt make difference gop win female top ticket aint going happen lifetime,0.0,0.0,1.0
proof bos hate u lied repeatedly called racist wanting terrorist enter u yet bo much disgusting,1.0,1.0,1.0
never animal lover collectorhoarder hope someone show like jail,0.0,0.0,0.0
money going defend illegal immigrant b going defend criminal invader legal immigrant need defend deported sucker city sanctuary taxpayer sucker keep electing hancock current city council,1.0,1.0,1.0
keeping log sound like total loser,1.0,1.0,1.0
take lie serial liar seriously mister mcteague understand think trump president elect need take heed message digest fact man lied throughout campaign continue long public eye people take seriously must sake finally acknowledging word truth substance sad many never able see lack truth behind trump utterance,0.0,1.0,1.0
motley article quote written chris cox chris cox executive director national rifle association institute legislative action nraila lobbying arm nra gee wonder quotation nra support nra position guess forgot add link actual author position opinion thats bit tacky part gary crum author chris cox national rifle association institute legislative action political lobbying arm nra 501c4 organization institute formed 1975 address critical need political defense second amendment according website group advocate guncontrol measure candidate support nra widely considered one influential powerful issue advocacy organization united state institute legislative action crucial component advocacy,0.0,0.0,0.0
kenney still single reason good reason shame sexuality shine self hating homophobic action juxtapose resentment able know sad classic,0.0,0.0,1.0
would anyone use disgusting terminology allegation false profane,1.0,1.0,0.0
stupid lunacy canada antagonize peaceful northern neighbour behest embittered former oligarch national interest,1.0,1.0,1.0
username 1 dont want fluoridation erroneously assume speak others dont reality overwhelming majority citizen understand favor fluoridation evidenced fact u 745 fluoridated little pocket noisy antifluoridationists oppose initiative based false claim misinformation mean fluoridation wanted needed 2 dont go need child fluoride insist fluoride provided low income dental insurance child saved life gumming food state fluoridation prevents significant amount dental decay age group simply child simply lowincome noinsurance cont steven slott dd,0.0,0.0,0.0
fool one gaff another people realize student council arent ready prime time ya let get national stage praise person lined shot opposition blood drained sold vietnamize 50 pint,1.0,0.0,1.0
day silliest federal regulation may well numbered two digit number,1.0,0.0,1.0
story example get news medium anymore conflict turner broadcasting directv jump conclusion cnn thats see headline imply justice department president want cnn sold want fake news look,0.0,0.0,0.0
ill second comment new format suck,1.0,0.0,1.0
like poster board blaming trump trudeau showing meeting seriously best butt come talking point,0.0,1.0,0.0
alabama make decision based principle law ethic right wrongthey outcome driven regardless mean use get bend law close eye molestation ignore unethical practice long achieve certain outcome elect pedophile respect law long outcome achieved outcome want someone power make sure black never charge state want someone charge make sure gay never treated like human being state go back lynching day would lynch black man without evidence appease ignorant redneck populace educated alabamian even worse mentally deficient perpetuate generation generation,1.0,1.0,1.0
across board doesnt seem matter sport least 6 8 guy posting summer rockies imminent collapse win nowhere found unless complaining uniform choice party deck,0.0,0.0,0.0
democrat sexually assaulting another democrat thats normal,1.0,0.0,1.0
google andor yahoo great source information suggest try one,0.0,0.0,1.0
author also reductionistic extreme steubenville specialty truly holythat see abortion essentially issue merit moral discussiona specialty usccb culture warrior also authoritarian type want control environment agendacant take risk god take equips u free willwould prefer obedient theocracyand developmental psych point view immature morally know folk go various developmental stage moral decision making childish dependency cookie jar moralityie mom catch usto developed mature stage common good concern even laying one life one brother ultimate consideration god morally mature person fidelity one conscience something church never mention view doesnt like much,0.0,0.0,0.0
use computer read actual history fascism nation beyond sticking head sand get butt shot,1.0,0.0,1.0
andrew toronto watching first scrum he definitely got act like politician say im disappointed kid evaded every sexed homophobia question dishonestly purest form truly believe position ashamed state unequivocally,0.0,1.0,0.0
clark need kinder morgan nonexistent lng plant ex husband lobbyist former liberal communication person add christy paid lobbyist enbridge,0.0,1.0,1.0
morning nowretired catholic archbishop newark lolls splendid costly refurbished retirement mansion victim sex abuse newark clergy continue suffer due myers chronic hack effective oversight big disconnect bishop he one credibility youre get act cleaned wont holding breath much time huddle already,0.0,1.0,1.0
trump voted president let show country world better clinton would done,0.0,1.0,1.0
aa another post far left alt left ignorant loser left wing nut job dont see reality world make u laugh ignorant people like,1.0,1.0,1.0
intolerable round shoot lenin said better punish 100 innocent let one enemy people escape punishment,1.0,1.0,1.0
add legal immigrant boston bomber brother similarly inclined murderer admitted child subsequently decided destroy kill maim others adopted home peaceful doctrine islam,1.0,0.0,0.0
progressive conservative party alberta need stop hypocrisy remove adjective progressive party name federal counterpart done hillbilly armpit scratcher regressed precivilized state,1.0,0.0,0.0
leaf right 14th east top 8 team make playoff term point leaf tied last last dead last leaf fan something hang proverbial hat 25th overall nhl 30team league let clear leaf game hand even win regulation theyd still 2 pt 8th conference leaf fan dont look record posted nhl standing anywhere deceiving leaf winning record listed meaningless 30 team nhl 3 dont 500 record better word 90 team nhl 500 record better thats fuck nhl count loss extra time tie award point thus distorting team true record leaf 1095 mean actually 1014 losing record good,0.0,0.0,0.0
see laugher continuing silly comment got mad last time pointed mistake lack baseball knowledge dude cmon little light cranial area know yet defend right continue post reinforces dont know much,0.0,0.0,1.0
sound like nut bar fuck alternative energy 2 generation,1.0,0.0,1.0
would hope historic choice first female president would result election woman hasnt subject many unconscionable controversy instead discussing electorate failed publication could state hillary failed hillary failed first lady failed u senator failed secretary state failed candidate eight year senator sponsored eight bill three passed paltry number legislator secretary state little show favor lot show failure benghazi huge black eye secretary state ambassador killed watchespecially force available save said diplomat first lady protected sexual predatorher husbandwhile trying destroy woman defiled wikileaks provided proof many needed look elsewhere trump flawed well,0.0,0.0,0.0
see hypocrite conservative like sheep liberal think anyone doesnt want doesnt care thats left wing talking point tactic laugh need u anything carbon problem spew small portion nothing planet,1.0,1.0,1.0
